id_studente,id_classe,nome,cognome,sesso,cittadinanza
STU9854,PARH02000A_0076,Pietro,Busoni,M,ITA
STU9855,PARH02000A_0076,Gioffre,Pedroni,M,ITA
STU9856,PARH02000A_0076,Marisa,Sokolov,F,ITA
STU9857,PARH02000A_0076,Sergius,Liverotti,M,ITA
STU9858,PARH02000A_0076,Antonello,Tamborini,M,ITA
STU9859,PARH02000A_0076,Antonella,Giannelli,F,ITA
STU9860,PARH02000A_0076,Fedele,Camilleri,M,NON_ITA
STU9861,PARH02000A_0076,Antonia,Vezzali,F,ITA
STU9862,PARH02000A_0077,Amadeo,Peruzzi,M,ITA
STU9863,PARH02000A_0077,Graziella,Guarato,F,ITA
STU9864,PARH02000A_0077,Iolanda,Visconti,F,ITA
STU9865,PARH02000A_0077,Valerio,Emanuelli,M,ITA
STU9866,PARH02000A_0077,Valerio,Cherubini,M,ITA
STU9867,PARH02000A_0077,Gabriele,Sismondi,M,ITA
STU9868,PARH02000A_0077,Napoleone,Castellitto,M,ITA
STU9869,PARH02000A_0077,Rocco,Trebbi,M,ITA
STU9870,PARH02000A_0077,Livia,Mascheroni,F,ITA
STU9871,PARH02000A_0077,Gaetano,Camanni,M,ITA
STU9872,PARH02000A_0077,Dante,Guarato,M,ITA
STU9873,PARH02000A_0077,Rosina,Barracco,F,ITA
STU9874,PARH02000A_0077,Gabriella,Montesano,F,ITA
STU9875,PARH02000A_0077,Ornella,Giolitti,F,ITA
STU9876,PARH02000A_0077,Lorenzo,Manacorda,M,ITA
STU9877,PARH02000A_0077,Renzo,Anichini,M,ITA
STU9878,PARH02000A_0077,Ciro,Vergerio,M,NON_ITA
STU9879,PARH02000A_0077,Matilda,Benussi,F,ITA
STU9880,PARH02000A_0077,Vito,Canetta,M,ITA
STU9881,PARH02000A_0077,Iolanda,Piccio,F,ITA
STU9882,PARH02000A_0077,Enrico,Donarelli,M,ITA
STU9883,PARH02000A_0078,Clelia,Leonardi,F,ITA
STU9884,PARH02000A_0078,Franco,Schiavone,M,ITA
STU9885,PARH02000A_0078,Pasquale,Pizziol,M,ITA
STU9886,PARH02000A_0078,Gianni,Bianchini,M,ITA
STU9887,PARH02000A_0078,Lilla,Bosio,F,ITA
STU9888,PARH02000A_0078,Martino,Morricone,M,ITA
STU9889,PARH02000A_0078,Amico,Curatoli,M,ITA
STU9890,PARH02000A_0078,Gioele,Sanguineti,M,ITA
STU9891,PARH02000A_0078,Luigi,Loredan,M,ITA
STU9892,PARH02000A_0078,Toni,Toscani,M,ITA
STU9893,PARH02000A_0078,Adele,Argan,F,ITA
STU9894,PARH02000A_0078,Ludovica,Porcellato,F,ITA
STU9895,PARH02000A_0078,Amico,Martinelli,M,NON_ITA
STU9896,PARH02000A_0078,Filippa,Malacarne,F,ITA
STU9897,PARH02000A_0078,Massimo,Strangio,M,ITA
STU9898,PARH02000A_0078,Diana,Garzoni,F,ITA
STU9899,PARH02000A_0078,Pierpaolo,Bocca,M,ITA
STU9900,PARH02000A_0078,Rosa,Botta,F,ITA
STU9901,PARH02000A_0078,Serafina,Beccaria,F,ITA
STU9902,PARH02000A_0078,Roman,Marazzi,M,ITA
STU9903,PARH02000A_0078,Santino,Cadorna,M,ITA
STU9904,PARH02000A_0079,Natalia,Pigafetta,F,ITA
STU9905,PARH02000A_0079,Ludovico,Cesarotti,M,ITA
STU9906,PARH02000A_0079,Letizia,Sagredo,F,ITA
STU9907,PARH02000A_0079,Marcantonio,Abate,M,ITA
STU9908,PARH02000A_0079,Guido,Schiaparelli,M,ITA
STU9909,PARH02000A_0079,Alfredo,Guinizzelli,M,ITA
STU9910,PARH02000A_0079,Marisa,Pasqua,F,ITA
STU9911,PARH02000A_0079,Gianpaolo,Vittadello,M,ITA
STU9912,PARH02000A_0079,Uberto,Sforza,M,ITA
STU9913,PARH02000A_0079,Annetta,Briccialdi,F,ITA
STU9914,PARH02000A_0079,Sophia,Cianciolo,F,ITA
STU9915,PARH02000A_0079,Loredana,Roccabonella,F,ITA
STU9916,PARH02000A_0079,Raffaellino,Ferrabosco,M,ITA
STU9917,PARH02000A_0079,Danilo,Mastandrea,M,ITA
STU9918,PARH02000A_0079,Martino,Vitturi,M,ITA
STU9919,PARH02000A_0079,Cipriano,Scarponi,M,ITA
STU9920,PARH02000A_0079,Rita,Piazzi,F,ITA
STU9921,PARH02000A_0079,Stella,Cilea,F,NON_ITA
STU9922,PARH02000A_0079,Tonino,Cerquiglini,M,ITA
STU9923,PARH02000A_0079,Pierluigi,Cannizzaro,M,ITA
STU9924,PARH02000A_0079,Guglielmo,Salandra,M,ITA
STU9925,PARH02000A_0080,Enzo,Mondaini,M,ITA
STU9926,PARH02000A_0080,Marina,Mancini,F,ITA
STU9927,PARH02000A_0080,Roberta,Canil,F,ITA
STU9928,PARH02000A_0080,Nadia,Pacelli,F,ITA
STU9929,PARH02000A_0080,Pasquale,Tomasini,M,ITA
STU9930,PARH02000A_0080,Silvia,Zacco,F,ITA
STU9931,PARH02000A_0080,Gioachino,Cimini,M,ITA
STU9932,PARH02000A_0080,Emilio,Spinola,M,ITA
STU9933,PARH02000A_0080,Maurilio,Tarantini,M,ITA
STU9934,PARH02000A_0080,Mario,Conti,M,ITA
STU9935,PARH02000A_0080,Alberico,Speri,M,ITA
STU9936,PARH02000A_0080,Antonina,Pincherle,F,ITA
STU9937,PARH02000A_0080,Rosa,Colletti,F,NON_ITA
STU9938,PARH02000A_0080,Pier,Vanvitelli,M,ITA
STU9939,PARH02000A_0080,Dolores,Fieramosca,F,ITA
STU9940,PARH02000A_0080,Salvatore,Casarin,M,ITA
STU9941,PARH02000A_0080,Marcantonio,Luxardo,M,ITA
STU9942,PARH02000A_0080,Piersanti,Roccabonella,M,ITA
STU9943,PARH02000A_0080,Rembrandt,Verri,M,ITA
STU9944,PARH02000A_0080,Ramona,Bellocchio,F,ITA
STU9945,PARH02000A_0080,Claudio,Onisto,M,ITA
STU9946,PDRI02251Q_0001,Germana,Monte,F,NON_ITA
STU9947,PDRI02251Q_0001,Serafina,Bajardi,F,ITA
STU9948,PDRI02251Q_0001,Vito,Branciforte,M,ITA
STU9949,PDRI02251Q_0001,Romeo,Giovine,M,NON_ITA
STU9950,PDRI02251Q_0001,Romana,Bosio,F,ITA
STU9951,PDRI02251Q_0001,Lamberto,Spallanzani,M,NON_ITA
STU9952,PDRI02251Q_0001,Daria,Tozzi,F,ITA
STU9953,PDRI02251Q_0001,Rosaria,Salandra,F,ITA
STU9954,PDRI02251Q_0001,Germana,Varano,F,NON_ITA
STU9955,PDRI02251Q_0002,Paola,Gelli,F,NON_ITA
STU9956,PDRI02251Q_0002,Alessandra,Bottaro,F,NON_ITA
STU9957,PDRI02251Q_0002,Luciana,Piazzi,F,ITA
STU9958,PDRI02251Q_0002,Fedele,Cesaroni,M,ITA
STU9959,PDRI02251Q_0002,Paulina,Treves,F,ITA
STU9960,PDRI02251Q_0002,Gustavo,Costanzi,M,NON_ITA
STU9961,PDRI02251Q_0002,Eraldo,Roero,M,ITA
STU9962,PDRI02251Q_0002,Carolina,Sauro,F,ITA
STU9963,PDRI02251Q_0002,Lauretta,Gozzano,F,NON_ITA
STU9964,PDRI02251Q_0002,Aria,Rizzoli,F,ITA
STU9965,PDRI02251Q_0002,Rossana,Argento,F,NON_ITA
STU9966,PDRI02251Q_0002,Gian,Fallaci,M,ITA
STU9967,PDRI02251Q_0002,Cecilia,Staglieno,F,ITA
STU9968,PDRI02251Q_0003,Camilla,Fischetti,F,ITA
STU9969,PDRI02251Q_0003,Morena,Cimarosa,F,NON_ITA
STU9970,PDRI02251Q_0003,Margherita,Argento,F,NON_ITA
STU9971,PDRI02251Q_0003,Gian,Golgi,M,ITA
STU9972,PDRI02251Q_0003,Monica,Argento,F,NON_ITA
STU9973,PDRI02251Q_0003,Marcella,Stoppani,F,ITA
STU9974,PDRI02251Q_0003,Tonia,Mazzacurati,F,ITA
STU9975,PDRI02251Q_0003,Imelda,Ughi,F,NON_ITA
STU9976,PDRI02251Q_0003,Raffaella,Russo,F,NON_ITA
STU9977,PDRI02251Q_0003,Daria,Contarini,F,ITA
STU9978,PDRI02251Q_0003,Ippazio,Caccioppoli,M,ITA
STU9979,PDRI02251Q_0003,Cassandra,Ioppi,F,ITA
STU9980,PDRI02251Q_0003,Giulietta,Migliaccio,F,NON_ITA
STU9981,PDRI02251Q_0003,Santino,Bembo,M,ITA
STU9982,PDRI02251Q_0003,Tiziano,Orlando,M,ITA
STU9983,PDRI02251Q_0003,Silvestro,Lippomano,M,ITA
STU9984,PDRI02251Q_0004,Carmelo,Cugia,M,NON_ITA
STU9985,PDRI02251Q_0004,Margherita,Bertolucci,F,ITA
STU9986,PDRI02251Q_0004,Gaetano,Dossetti,M,ITA
STU9987,PDRI02251Q_0004,Giulietta,Ferretti,F,NON_ITA
STU9988,PDRI02251Q_0004,Cristina,Finetti,F,ITA
STU9989,PDRI02251Q_0004,Giovanna,Cutuli,F,NON_ITA
STU9990,PDRI02251Q_0004,Leonardo,Pacomio,M,ITA
STU9991,PDRI02251Q_0004,Fabia,Borgia,F,NON_ITA
STU9992,PDRI02251Q_0004,Rita,Bonanno,F,ITA
STU9993,PDRI02251Q_0004,Paola,Zito,F,ITA
STU9994,PDRI02251Q_0004,Pasqual,Rossetti,M,ITA
STU9995,PDRI02251Q_0004,Greca,Agazzi,F,ITA
STU9996,PDRI02251Q_0004,Osvaldo,Bernardi,M,ITA
STU9997,PDRI02251Q_0004,Susanna,Balotelli,F,NON_ITA
STU9998,PDRI02251Q_0004,Gloria,Briccialdi,F,ITA
STU9999,PDRI02251Q_0004,Gianmarco,Ricci,M,NON_ITA
STU10000,PDRI02251Q_0004,Concetta,Fiorucci,F,ITA
STU10001,PDRI02251Q_0004,Carlo,Lerner,M,ITA
STU10002,PDRI02251Q_0004,Lara,Bragaglia,F,NON_ITA
STU10003,PDRI02251Q_0004,Tina,Andreozzi,F,ITA
STU10004,PDRI02251Q_0004,Ninetta,Gatto,F,NON_ITA
STU10005,PETD03000D_0001,Nicolò,Sauli,M,ITA
STU10006,PETD03000D_0001,Gioffre,Nicoletti,M,NON_ITA
STU10007,PETD03000D_0001,Dario,Gargallo,M,ITA
STU10008,PETD03000D_0001,Ermenegildo,Muti,M,ITA
STU10009,PETD03000D_0001,Lorenzo,Galuppi,M,ITA
STU10010,PETD03000D_0001,Alessandra,Ariosto,F,ITA
STU10011,PETD03000D_0001,Tonino,Garobbio,M,ITA
STU10012,PETD03000D_0001,Simonetta,Moneta,F,ITA
STU10013,PETD03000D_0001,Amadeo,Verdone,M,ITA
STU10014,PETD03000D_0001,Fiamma,Scialpi,F,ITA
STU10015,PETD03000D_0001,Germana,Cortese,F,ITA
STU10016,PETD03000D_0001,Manuel,Mastandrea,M,ITA
STU10017,PETD03000D_0002,Massimo,Florio,M,ITA
STU10018,PETD03000D_0002,Valerio,Santi,M,ITA
STU10019,PETD03000D_0002,Natalia,Benigni,F,ITA
STU10020,PETD03000D_0002,Tiziano,Campise,M,ITA
STU10021,PETD03000D_0002,Valerio,Interiano,M,ITA
STU10022,PETD03000D_0002,Mattia,Capecchi,M,ITA
STU10023,PETD03000D_0002,Napoleone,Filangieri,M,ITA
STU10024,PETD03000D_0002,Clelia,Manolesso,F,NON_ITA
STU10025,PETD03000D_0002,Marina,Inzaghi,F,ITA
STU10026,PETD03000D_0002,Marcello,Michelangeli,M,ITA
STU10027,PETD03000D_0002,Nicoletta,Torlonia,F,ITA
STU10028,PETD03000D_0003,Stefano,Carriera,M,ITA
STU10029,PETD03000D_0003,Filippo,Tornatore,M,ITA
STU10030,PETD03000D_0003,Ugolino,Crisafulli,M,ITA
STU10031,PETD03000D_0003,Ninetta,Frescobaldi,F,ITA
STU10032,PETD03000D_0003,Nino,Benigni,M,ITA
STU10033,PETD03000D_0003,Elladio,Montecchi,M,ITA
STU10034,PETD03000D_0003,Napoleone,Cerquiglini,M,ITA
STU10035,PETD03000D_0003,Roman,Antonioni,M,ITA
STU10036,PETD03000D_0003,Luigina,Angeli,F,ITA
STU10037,PETD03000D_0003,Camillo,Scamarcio,M,ITA
STU10038,PETD03000D_0003,Sergius,Columbo,M,ITA
STU10039,PETD03000D_0003,Giada,Bondumier,F,ITA
STU10040,PETD03000D_0003,Dina,Schiavo,F,ITA
STU10041,PETD03000D_0003,Stefani,Canetta,F,ITA
STU10042,PETD03000D_0003,Lolita,Murialdo,F,NON_ITA
STU10043,PETD03000D_0003,Giustino,Muratori,M,ITA
STU10044,PETD03000D_0004,Oreste,Dovara,M,ITA
STU10045,PETD03000D_0004,Gioffre,Zamorani,M,ITA
STU10046,PETD03000D_0004,Fulvio,Botta,M,ITA
STU10047,PETD03000D_0004,Dionigi,Franscini,M,ITA
STU10048,PETD03000D_0004,Matteo,Gulotta,M,NON_ITA
STU10049,PETD03000D_0004,Gianna,Nicolini,F,ITA
STU10050,PETD03000D_0004,Nico,Biagi,M,ITA
STU10051,PETD03000D_0004,Saverio,Togliatti,M,ITA
STU10052,PETD03000D_0004,Gelsomina,Agnesi,F,ITA
STU10053,PETD03000D_0004,Lara,Battaglia,F,ITA
STU10054,PETD03000D_0004,Orazio,Pausini,M,ITA
STU10055,PETD03000D_0004,Cipriano,Borroni,M,ITA
STU10056,PETD03000D_0004,Concetta,Pugliese,F,ITA
STU10057,PETD03000D_0004,Pierluigi,Sabbatini,M,ITA
STU10058,PETD03000D_0004,Amanda,Luria,F,ITA
STU10059,PETD03000D_0005,Graziella,Squarcione,F,ITA
STU10060,PETD03000D_0005,Ugo,Abbagnale,M,ITA
STU10061,PETD03000D_0005,Chiara,Mazzini,F,ITA
STU10062,PETD03000D_0005,Alina,Petrocelli,F,ITA
STU10063,PETD03000D_0005,Gian,Montanariello,M,ITA
STU10064,PETD03000D_0005,Delfino,Franscini,M,ITA
STU10065,PETD03000D_0005,Ricciotti,Sabatini,M,ITA
STU10066,PETD03000D_0005,Rodolfo,Pizzamano,M,ITA
STU10067,PETD03000D_0005,Hugo,Tarchetti,M,ITA
STU10068,PETD03000D_0005,Stefania,Botticelli,F,ITA
STU10069,PETD03000D_0005,Diana,Bixio,F,ITA
STU10070,PETD03000D_0005,Santino,Torricelli,M,ITA
STU10071,PETD03000D_0005,Marco,Cagnotto,M,NON_ITA
STU10072,PETD03000D_0006,Giuliano,Campanella,M,ITA
STU10073,PETD03000D_0006,Biagio,Endrizzi,M,ITA
STU10074,PETD03000D_0006,Carolina,Baglioni,F,ITA
STU10075,PETD03000D_0006,Lucrezia,Gargallo,F,ITA
STU10076,PETD03000D_0006,Stefano,Vezzali,M,ITA
STU10077,PETD03000D_0006,Etta,Morricone,F,NON_ITA
STU10078,PETD03000D_0006,Costantino,Renzi,M,ITA
STU10079,PETD03000D_0006,Sandra,Monduzzi,F,ITA
STU10080,PETD03000D_0006,Gianluca,Correr,M,ITA
STU10081,PETD03000D_0006,Alfredo,Adinolfi,M,ITA
STU10082,PETD03000D_0006,Pierpaolo,Pisani,M,ITA
STU10083,PETD03000D_0006,Alfio,Rinaldi,M,ITA
STU10084,PETD03000D_0007,Enzio,Proietti,M,ITA
STU10085,PETD03000D_0007,Dante,Ferretti,M,ITA
STU10086,PETD03000D_0007,Alberico,Russo,M,ITA
STU10087,PETD03000D_0007,Achille,Ferrata,M,ITA
STU10088,PETD03000D_0007,Ignazio,Bonanno,M,ITA
STU10089,PETD03000D_0007,Costantino,Morabito,M,ITA
STU10090,PETD03000D_0007,Teresa,Bernardini,F,ITA
STU10091,PETD03000D_0007,Oreste,Cappelli,M,ITA
STU10092,PETD03000D_0007,Maria,Pisaroni,F,ITA
STU10093,PETD03000D_0007,Paoletta,Gussoni,F,ITA
STU10094,PETD03000D_0007,Tullio,Ughi,M,ITA
STU10095,PETD03000D_0007,Nicolò,Trapani,M,ITA
STU10096,PETD03000D_0007,Gemma,Canevascini,F,ITA
STU10097,PETD03000D_0007,Maria,Barberini,F,ITA
STU10098,PETD03000D_0007,Mirco,Cipolla,M,ITA
STU10099,PETD03000D_0007,Rembrandt,Morpurgo,M,ITA
STU10100,PETD03000D_0007,Gioffre,Tagliafierro,M,NON_ITA
STU10101,PETD03000D_0007,Simone,Ferrata,M,ITA
STU10102,PETD03000D_0007,Franco,Anguissola,M,ITA
STU10103,PETD03000D_0007,Flora,Benussi,F,ITA
STU10104,PETD03000D_0007,Rosalia,Nicoletti,F,ITA
STU10105,PETD03000D_0008,Patrizio,Milanesi,M,ITA
STU10106,PETD03000D_0008,Oreste,Morosini,M,ITA
STU10107,PETD03000D_0008,Marcantonio,Pulci,M,NON_ITA
STU10108,PETD03000D_0008,Lisa,Tolentino,F,ITA
STU10109,PETD03000D_0008,Carolina,Paoletti,F,ITA
STU10110,PETD03000D_0008,Elmo,Vigliotti,M,ITA
STU10111,PETD03000D_0008,Arturo,Santi,M,ITA
STU10112,PETD03000D_0008,Lilla,Gulotta,F,ITA
STU10113,PETD03000D_0008,Leopoldo,Sauli,M,ITA
STU10114,PETD03000D_0008,Sandro,Ovadia,M,ITA
STU10115,PETD03000D_0008,Geronimo,Pelli,M,ITA
STU10116,PETD03000D_0008,Augusto,Alfieri,M,ITA
STU10117,PETD03000D_0008,Rosina,Giannelli,F,ITA
STU10118,PETD03000D_0008,Veronica,Volta,F,ITA
STU10119,PETD03000D_0009,Antonia,Mazzini,F,NON_ITA
STU10120,PETD03000D_0009,Mauro,Rossi,M,ITA
STU10121,PETD03000D_0009,Micheletto,Vezzali,M,ITA
STU10122,PETD03000D_0009,Monica,Micca,F,ITA
STU10123,PETD03000D_0009,Gioacchino,Tremonti,M,ITA
STU10124,PETD03000D_0009,Gino,Bandello,M,ITA
STU10125,PETD03000D_0009,Giuseppe,Paltrinieri,M,ITA
STU10126,PETD03000D_0009,Rosaria,Procacci,F,ITA
STU10127,PETD03000D_0009,Ubaldo,Bembo,M,ITA
STU10128,PETD03000D_0009,Sante,Barbarigo,M,ITA
STU10129,PETD03000D_0009,Giosuè,Corradi,M,ITA
STU10130,PETD03000D_0009,Beatrice,Righi,F,ITA
STU10131,PETD03000D_0009,Donna,Cocci,F,ITA
STU10132,PETD03000D_0010,Nadia,Salata,F,NON_ITA
STU10133,PETD03000D_0010,Francesca,Marazzi,F,ITA
STU10134,PETD03000D_0010,Paride,Abatantuono,M,ITA
STU10135,PETD03000D_0010,Dino,Tornatore,M,ITA
STU10136,PETD03000D_0010,Antonia,Contrafatto,F,ITA
STU10137,PETD03000D_0010,Osvaldo,Lancisi,M,ITA
STU10138,PETD03000D_0010,Nanni,Trentin,M,ITA
STU10139,PETD03000D_0010,Rocco,Sgalambro,M,ITA
STU10140,PETD03000D_0010,Dante,Bonaventura,M,ITA
STU10141,PETD03000D_0010,Gianmarco,Lopresti,M,ITA
STU10142,PETD03000D_0010,Gaetano,Solari,M,ITA
STU10143,PETD03000D_0010,Sole,Garobbio,F,ITA
STU10144,PETD03000D_0011,Nico,Vergassola,M,ITA
STU10145,PETD03000D_0011,Donato,Tedesco,M,ITA
STU10146,PETD03000D_0011,Alberico,Bernardi,M,ITA
STU10147,PETD03000D_0011,Venancio,Giannetti,M,ITA
STU10148,PETD03000D_0011,Ilaria,Gagliardi,F,ITA
STU10149,PETD03000D_0011,Mirco,Chinnici,M,ITA
STU10150,PETD03000D_0011,Donna,Roccabonella,F,ITA
STU10151,PETD03000D_0011,Liliana,Sanguineti,F,ITA
STU10152,PETD03000D_0011,Isa,Gianvecchio,F,ITA
STU10153,PETD03000D_0011,Greco,Battelli,M,ITA
STU10154,PETD03000D_0011,Ermenegildo,Udinese,M,ITA
STU10155,PETD03000D_0011,Tonino,Giacconi,M,ITA
STU10156,PETD03000D_0011,Giulio,Chiaramonte,M,ITA
STU10157,PETD03000D_0011,Fulvio,Tiepolo,M,ITA
STU10158,PETD03000D_0011,Filippa,Barcella,F,ITA
STU10159,PETD03000D_0011,Nedda,Medici,F,NON_ITA
STU10160,PETD03000D_0012,Marina,Leoncavallo,F,ITA
STU10161,PETD03000D_0012,Leone,Riccati,M,ITA
STU10162,PETD03000D_0012,Lazzaro,Borroni,M,ITA
STU10163,PETD03000D_0012,Alberico,Catalano,M,ITA
STU10164,PETD03000D_0012,Beatrice,Trevisani,F,ITA
STU10165,PETD03000D_0012,Enzo,Collodi,M,ITA
STU10166,PETD03000D_0012,Liberto,Proietti,M,ITA
STU10167,PETD03000D_0012,Gabriella,Berlusconi,F,ITA
STU10168,PETD03000D_0012,Calcedonio,Camanni,M,NON_ITA
STU10169,PETD03000D_0012,Gioachino,Cardano,M,ITA
STU10170,PETD03000D_0012,Melina,Alboni,F,ITA
STU10171,PETD03000D_0012,Ermenegildo,Antonini,M,ITA
STU10172,PETD03000D_0012,Vincenzo,Columbo,M,ITA
STU10173,PETD03000D_0012,Maura,Palazzo,F,ITA
STU10174,PETD03000D_0012,Mariana,Boldù,F,ITA
STU10175,PETD03000D_0012,Mario,Pasqua,M,ITA
STU10176,PETD03000D_0013,Giulietta,Nugnes,F,ITA
STU10177,PETD03000D_0013,Paride,Cugia,M,ITA
STU10178,PETD03000D_0013,Alessia,Altera,F,ITA
STU10179,PETD03000D_0013,Sergius,Fermi,M,ITA
STU10180,PETD03000D_0013,Claudio,Castellitto,M,ITA
STU10181,PETD03000D_0013,Serafina,Pepe,F,ITA
STU10182,PETD03000D_0013,Eva,Fagiani,F,ITA
STU10183,PETD03000D_0013,Sandro,Monti,M,ITA
STU10184,PETD03000D_0013,Ludovico,Cusano,M,NON_ITA
STU10185,PETD03000D_0013,Federico,Tarantino,M,ITA
STU10186,PETD03000D_0013,Gianfranco,Fanucci,M,ITA
STU10187,PETD03000D_0013,Agnolo,Marazzi,M,ITA
STU10188,PETD03000D_0014,Veronica,Mantegazza,F,ITA
STU10189,PETD03000D_0014,Angelina,Novaro,F,ITA
STU10190,PETD03000D_0014,Valentina,Draghi,F,ITA
STU10191,PETD03000D_0014,Augusto,Marino,M,ITA
STU10192,PETD03000D_0014,Costanzo,Giradello,M,ITA
STU10193,PETD03000D_0014,Roberto,Mattarella,M,ITA
STU10194,PETD03000D_0014,Piergiuseppe,Roncalli,M,ITA
STU10195,PETD03000D_0014,Amadeo,Caboto,M,ITA
STU10196,PETD03000D_0014,Maura,Palladio,F,ITA
STU10197,PETD03000D_0014,Aldo,Ciani,M,ITA
STU10198,PETD03000D_0014,Amadeo,Salvemini,M,ITA
STU10199,PETD03000D_0014,Ludovico,Campano,M,NON_ITA
STU10200,PETD03000D_0015,Fortunata,Donà,F,ITA
STU10201,PETD03000D_0015,Leopoldo,Anastasi,M,ITA
STU10202,PETD03000D_0015,Uberto,Bianchi,M,ITA
STU10203,PETD03000D_0015,Maria,Interminei,F,ITA
STU10204,PETD03000D_0015,Donato,Platini,M,ITA
STU10205,PETD03000D_0015,Delfino,Parpinel,M,ITA
STU10206,PETD03000D_0015,Achille,Pepe,M,ITA
STU10207,PETD03000D_0015,Alessandro,Matteotti,M,ITA
STU10208,PETD03000D_0015,Roman,Farinelli,M,ITA
STU10209,PETD03000D_0015,Baccio,Montanariello,M,ITA
STU10210,PETD03000D_0015,Morena,Trebbi,F,ITA
STU10211,PETD03000D_0015,Ansaldo,Carducci,M,ITA
STU10212,PETD03000D_0015,Raffaello,Parmitano,M,ITA
STU10213,PETD03000D_0015,Gianmarco,Serao,M,ITA
STU10214,PETD03000D_0015,Concetta,Chechi,F,ITA
STU10215,PETD03000D_0015,Giosuè,Battelli,M,NON_ITA
STU10216,PETD03000D_0015,Delfino,Bellò,M,ITA
STU10217,PETD03000D_0015,Margherita,Randazzo,F,ITA
STU10218,PETD03000D_0015,Sylvia,Gaiatto,F,ITA
STU10219,PETD03000D_0015,Victoria,Bixio,F,ITA
STU10220,PETD03000D_0016,Gilberto,Caracciolo,M,ITA
STU10221,PETD03000D_0016,Ivo,Pizzamano,M,NON_ITA
STU10222,PETD03000D_0016,Cecilia,Disdero,F,ITA
STU10223,PETD03000D_0016,Aurora,Eco,F,ITA
STU10224,PETD03000D_0016,Bernardo,Fiorucci,M,ITA
STU10225,PETD03000D_0016,Gloria,Bulzoni,F,ITA
STU10226,PETD03000D_0016,Rosario,Sgarbi,M,ITA
STU10227,PETD03000D_0016,Mario,Boccioni,M,ITA
STU10228,PETD03000D_0016,Raffaella,Innocenti,F,ITA
STU10229,PETD03000D_0016,Antonino,Paolucci,M,ITA
STU10230,PETD03000D_0016,Massimo,Borrani,M,ITA
STU10231,PETD03000D_0017,Jacopo,Gaiatto,M,ITA
STU10232,PETD03000D_0017,Giovanna,Nolcini,F,NON_ITA
STU10233,PETD03000D_0017,Massimo,Guariento,M,ITA
STU10234,PETD03000D_0017,Ferdinando,Torricelli,M,ITA
STU10235,PETD03000D_0017,Livia,Malatesta,F,ITA
STU10236,PETD03000D_0017,Giosuè,Falloppio,M,ITA
STU10237,PETD03000D_0017,Vito,Alfonsi,M,ITA
STU10238,PETD03000D_0017,Franco,Buonauro,M,ITA
STU10239,PETD03000D_0017,Toni,Carfagna,M,ITA
STU10240,PETD03000D_0017,Cassandra,Barcella,F,ITA
STU10241,PETD03000D_0017,Gabriella,Venier,F,ITA
STU10242,PETD03000D_0017,Fabrizio,Mascagni,M,ITA
STU10243,PETD03000D_0017,Chiara,Mondadori,F,ITA
STU10244,PETD03000D_0018,Lorenzo,Tosto,M,ITA
STU10245,PETD03000D_0018,Piergiuseppe,Ossani,M,ITA
STU10246,PETD03000D_0018,Damiano,Nitto,M,ITA
STU10247,PETD03000D_0018,Mercedes,Murri,F,ITA
STU10248,PETD03000D_0018,Ugolino,Ariasso,M,ITA
STU10249,PETD03000D_0018,Geronimo,Rossetti,M,ITA
STU10250,PETD03000D_0018,Lidia,Montesano,F,ITA
STU10251,PETD03000D_0018,Lucrezia,Nadi,F,ITA
STU10252,PETD03000D_0018,Giulia,Chiesa,F,ITA
STU10253,PETD03000D_0018,Gianpietro,Marzorati,M,ITA
STU10254,PETD03000D_0018,Pierpaolo,Tassoni,M,ITA
STU10255,PETD03000D_0018,Salvi,Brunello,M,NON_ITA
STU10256,PETD03000D_0019,Valerio,Trevisan,M,ITA
STU10257,PETD03000D_0019,Ludovica,Tosto,F,ITA
STU10258,PETD03000D_0019,Patrizio,Morlacchi,M,ITA
STU10259,PETD03000D_0019,Temistocle,Dossetti,M,ITA
STU10260,PETD03000D_0019,Costanzo,Brambilla,M,ITA
STU10261,PETD03000D_0019,Donna,Giulietti,F,ITA
STU10262,PETD03000D_0019,Amleto,Broschi,M,ITA
STU10263,PETD03000D_0019,Giulia,Branciforte,F,ITA
STU10264,PETD03000D_0020,Martino,Garibaldi,M,ITA
STU10265,PETD03000D_0020,Marina,Morucci,F,NON_ITA
STU10266,PETD03000D_0020,Pierluigi,Lussu,M,ITA
STU10267,PETD03000D_0020,Virgilio,Guidone,M,ITA
STU10268,PETD03000D_0020,Pompeo,Pedrazzini,M,ITA
STU10269,PETD03000D_0020,Flavia,Bignardi,F,ITA
STU10270,PETD03000D_0020,Isa,Scotti,F,ITA
STU10271,PETD03000D_0020,Dante,Porzio,M,ITA
STU10272,PETD03000D_0020,Durante,Avogadro,M,ITA
STU10273,PETD03000D_0020,Lazzaro,Bembo,M,ITA
STU10274,PETD03000D_0020,Antonino,Babbo,M,ITA
STU10275,PETD03000D_0020,Livio,Zarlino,M,ITA
STU10276,PETD03000D_0020,Gabriella,Carriera,F,ITA
STU10277,PETD03000D_0020,Leopoldo,Pascarella,M,ITA
STU10278,PETD03000D_0020,Romana,Ferrucci,F,ITA
STU10279,PETD03000D_0021,Enzo,Tropea,M,ITA
STU10280,PETD03000D_0021,Ettore,Sermonti,M,ITA
STU10281,PETD03000D_0021,Bernardo,Trapani,M,ITA
