id_studente,id_classe,nome,cognome,genere,cittadinanza
STU04150,CL0489,Ernesto,Tutino,M,ITA
STU04151,CL0489,Concetta,Liguori,F,ITA
STU04152,CL0489,Anita,Bajamonti,F,ITA
STU04153,CL0489,Goffredo,Antonacci,M,ITA
STU04154,CL0489,Lidia,Paruta,F,ITA
STU04155,CL0490,Federico,Pincherle,M,ITA
STU04156,CL0490,Elisa,Oliboni,F,ITA
STU04157,CL0490,Alderano,Asmundo,M,ITA
STU04158,CL0490,Dolores,Campano,F,ITA
STU04159,CL0490,Veronica,Onisto,F,ITA
STU04160,CL0490,Francesca,Sraffa,F,NON_ITA
STU04161,CL0490,Alessandra,Sanudo,F,NON_ITA
STU04162,CL0490,Fulvio,Giorgetti,M,ITA
STU04163,CL0490,Carolina,Falier,F,NON_ITA
STU04164,CL0491,Gemma,Cicala,F,ITA
STU04165,CL0491,Torquato,Gianinazzi,M,ITA
STU04166,CL0491,Luciana,Verdone,F,NON_ITA
STU04167,CL0491,Sebastiano,Monteverdi,M,ITA
STU04168,CL0491,Nedda,Vigorelli,F,NON_ITA
STU04169,CL0491,Claudio,Polesel,M,ITA
STU04170,CL0491,Bruno,Sobrero,M,ITA
STU04171,CL0491,Dolores,Lamborghini,F,ITA
STU04172,CL0492,Morena,Toninelli,F,ITA
STU04173,CL0492,Zaira,Paruta,F,ITA
STU04174,CL0492,Lauretta,Cesarotti,F,ITA
STU04175,CL0492,Fortunata,Tarchetti,F,ITA
STU04176,CL0492,Olga,Micca,F,ITA
STU04177,CL0492,Vittoria,Romiti,F,ITA
STU04178,CL0492,Matilda,Pulci,F,ITA
STU04179,CL0492,Pierpaolo,Argenti,M,NON_ITA
STU04180,CL0492,Isa,Gaito,F,NON_ITA
STU04181,CL0493,Natalia,Brenna,F,ITA
STU04182,CL0493,Durante,Salandra,M,ITA
STU04183,CL0493,Paola,Andreotti,F,ITA
STU04184,CL0493,Manuel,Pederiva,M,ITA
STU04185,CL0493,Gaspare,Ferragni,M,ITA
STU04186,CL0493,Micheletto,Bragaglia,M,ITA
STU04187,CL0493,Giancarlo,Correr,M,ITA
STU04188,CL0493,Livia,Iannuzzi,F,NON_ITA
STU04189,CL0494,Victoria,Tassoni,F,NON_ITA
STU04190,CL0494,Flavia,Doria,F,ITA
STU04191,CL0494,Federica,Mantegazza,F,NON_ITA
STU04192,CL0494,Vincenzo,Spinola,M,ITA
STU04193,CL0494,Ernesto,Antonucci,M,ITA
STU04194,CL0494,Cassandra,Grasso,F,NON_ITA
STU04195,CL0494,Alfredo,Buscetta,M,ITA
STU04196,CL0494,Pierina,Parmitano,F,ITA
STU04197,CL0494,Antonella,Capuana,F,ITA
STU04198,CL0495,Ciro,Giacometti,M,ITA
STU04199,CL0495,Greca,Cianciolo,F,ITA
STU04200,CL0495,Tiziana,Bertolucci,F,ITA
STU04201,CL0495,Stefani,Federici,F,NON_ITA
STU04202,CL0495,Patrizio,Raimondi,M,NON_ITA
STU04203,CL0495,Gino,Zanazzo,M,NON_ITA
STU04204,CL0495,Sonia,Micca,F,ITA
STU04205,CL0495,Pier,Accardo,M,ITA
STU04206,CL0496,Enrico,Vespucci,M,ITA
STU04207,CL0496,Benvenuto,Perozzo,M,NON_ITA
STU04208,CL0496,Pompeo,Alfonsi,M,ITA
STU04209,CL0496,Rosa,Padovano,F,ITA
STU04210,CL0496,Irma,Rubbia,F,ITA
STU04211,CL0496,Silvia,Falloppio,F,ITA
STU04212,CL0496,Monica,Pelli,F,NON_ITA
STU04213,CL0496,Renata,Tedesco,F,NON_ITA
STU04214,CL0496,Biagio,Valmarana,M,ITA
STU04215,CL0497,Fiorenzo,Antonello,M,ITA
STU04216,CL0497,Margherita,Casadei,F,ITA
STU04217,CL0497,Angelica,Angeli,F,ITA
STU04218,CL0497,Romeo,Moccia,M,NON_ITA
STU04219,CL0497,Annamaria,Zito,F,ITA
STU04220,CL0497,Marcantonio,Modigliani,M,ITA
STU04221,CL0497,Gemma,Andreozzi,F,ITA
STU04222,CL0497,Luigina,Renier,F,ITA
STU04223,CL0497,Adamo,Quasimodo,M,ITA
STU04224,CL0497,Tina,Mondaini,F,NON_ITA
STU04225,CL0498,Uberto,Pisaroni,M,ITA
STU04226,CL0498,Antonia,Mattarella,F,ITA
STU04227,CL0498,Giacobbe,Canali,M,ITA
STU04228,CL0498,Lucrezia,Bianchi,F,ITA
STU04229,CL0498,Sante,Finetti,M,NON_ITA
STU04230,CL0498,Carlo,Giorgetti,M,ITA
STU04231,CL0498,Micheletto,Ferretti,M,ITA
STU04232,CL0498,Guglielmo,Buonauro,M,NON_ITA
STU04233,CL0499,Anita,Cicilia,F,ITA
STU04234,CL0499,Giampiero,Bresciani,M,ITA
STU04235,CL0499,Eugenia,Filzi,F,ITA
STU04236,CL0499,Irma,Monduzzi,F,ITA
STU04237,CL0499,Michelotto,Bettoni,M,ITA
STU04238,CL0499,Amico,Viola,M,NON_ITA
STU04239,CL0499,Gabriella,Draghi,F,ITA
STU04240,CL0499,Giampiero,Sinisi,M,ITA
STU04241,CL0499,Gabriella,Faranda,F,ITA
STU04242,CL0500,Pierangelo,Magrassi,M,ITA
STU04243,CL0500,Marina,Pacelli,F,NON_ITA
STU04244,CL0500,Ornella,Disdero,F,ITA
STU04245,CL0500,Rosina,Mascagni,F,ITA
STU04246,CL0500,Adele,Pedersoli,F,ITA
STU04247,CL0500,Giovanni,Greco,M,ITA
STU04248,CL0500,Luigi,Leblanc,M,ITA
STU04249,CL0501,Silvio,Callegari,M,ITA
STU04250,CL0501,Pasquale,Benussi,M,ITA
STU04251,CL0501,Jolanda,Necci,F,ITA
STU04252,CL0501,Vanessa,Bettoni,F,ITA
STU04253,CL0501,Giuliana,Milanesi,F,ITA
STU04254,CL0501,Tullio,Farinelli,M,ITA
STU04255,CL0501,Imelda,Boaga,F,NON_ITA
STU04256,CL0501,Dina,Zacco,F,ITA
STU04257,CL0501,Roman,Fracci,M,ITA
STU04258,CL0501,Donato,Puglisi,M,ITA
STU04259,CL0502,Pellegrino,Bixio,M,ITA
STU04260,CL0502,Jolanda,Salgari,F,ITA
STU04261,CL0502,Domenico,Borzomì,M,ITA
STU04262,CL0502,Ivo,Peruzzi,M,ITA
STU04263,CL0502,Valerio,Roth,M,NON_ITA
STU04264,CL0502,Baldassare,Garibaldi,M,ITA
STU04265,CL0502,Enzio,Pulci,M,ITA
STU04266,CL0502,Loredana,Valmarana,F,ITA
STU04267,CL0502,Osvaldo,Balbo,M,ITA
STU04268,CL0503,Alessandra,Villadicani,F,ITA
STU04269,CL0503,Temistocle,Borsiere,M,ITA
STU04270,CL0503,Martino,Venier,M,ITA
STU04271,CL0503,Ernesto,Foscari,M,ITA
STU04272,CL0503,Bruno,Scarpa,M,ITA
STU04273,CL0503,Mauro,Ceci,M,ITA
STU04274,CL0503,Daria,Callegari,F,ITA
STU04275,CL0503,Ansaldo,Crispi,M,ITA
STU04276,CL0503,Filippa,Puccini,F,ITA
STU04277,CL0503,Ugo,Zoppetti,M,ITA
STU04278,CL0504,Ranieri,Capone,M,NON_ITA
STU04279,CL0504,Eleanora,Chiappetta,F,ITA
STU04280,CL0504,Tullio,Sraffa,M,ITA
STU04281,CL0504,Luisa,Bottigliero,F,ITA
STU04282,CL0504,Nicoletta,Greggio,F,ITA
STU04283,CL0504,Cristina,Rensi,F,NON_ITA
STU04284,CL0504,Ninetta,Dellucci,F,ITA
STU04285,CL0505,Manuel,Vespa,M,ITA
STU04286,CL0505,Franco,Soprano,M,ITA
STU04287,CL0505,Gianpaolo,Brunelleschi,M,ITA
STU04288,CL0505,Giulia,Lattuada,F,ITA
STU04289,CL0505,Mariana,Mantegazza,F,ITA
STU04290,CL0505,Matilda,Rienzo,F,ITA
STU04291,CL0505,Galasso,Mozart,M,ITA
STU04292,CL0505,Germana,Foletti,F,ITA
STU04293,CL0505,Pina,Traetta,F,ITA
STU04294,CL0506,Marissa,Grisoni,F,NON_ITA
STU04295,CL0506,Rossana,Geraci,F,ITA
STU04296,CL0506,Ludovica,Sraffa,F,ITA
STU04297,CL0506,Priscilla,Tebaldi,F,ITA
STU04298,CL0506,Mirko,Pergolesi,M,NON_ITA
STU04299,CL0506,Sylvia,Petrucci,F,ITA
STU04300,CL0506,Olga,Dandolo,F,ITA
STU04301,CL0506,Federica,Trapanese,F,ITA
STU04302,CL0507,Elisa,Palmisano,F,ITA
STU04303,CL0507,Viridiana,Coardi,F,ITA
STU04304,CL0507,Greca,Parmitano,F,ITA
STU04305,CL0507,Arnulfo,Jacuzzi,M,ITA
STU04306,CL0507,Luisa,Veltroni,F,ITA
STU04307,CL0507,Riccardo,Germano,M,ITA
STU04308,CL0507,Geronimo,Gelli,M,ITA
STU04309,CL0507,Melina,Moretti,F,ITA
STU04310,CL0508,Flavia,Garobbio,F,ITA
STU04311,CL0508,Silvio,Napolitano,M,ITA
STU04312,CL0508,Monica,Brunello,F,ITA
STU04313,CL0508,Iolanda,Redi,F,ITA
STU04314,CL0508,Victoria,Carfagna,F,ITA
STU04315,CL0508,Martina,Ungaretti,F,ITA
STU04316,CL0508,Antonia,Montalcini,F,NON_ITA
STU04317,CL0508,Marisa,Crisafulli,F,ITA
STU04318,CL0508,Mercedes,Pisacane,F,NON_ITA
STU04319,CL0508,Pasqual,Vigorelli,M,ITA
STU04320,CL0509,Luigi,Argan,M,ITA
STU04321,CL0509,Flavia,Altera,F,ITA
STU04322,CL0509,Arsenio,Toscani,M,ITA
STU04323,CL0509,Annalisa,Ciampi,F,ITA
STU04324,CL0509,Lucrezia,Scotto,F,ITA
STU04325,CL0509,Marisa,Volterra,F,ITA
STU04326,CL0509,Veronica,Giolitti,F,ITA
STU04327,CL0509,Cassandra,Giorgetti,F,ITA
STU04328,CL0509,Fabrizia,Sgarbi,F,ITA
STU04329,CL0510,Angelina,Villadicani,F,NON_ITA
STU04330,CL0510,Fabrizia,Nicoletti,F,ITA
STU04331,CL0510,Virginia,Garibaldi,F,ITA
STU04332,CL0510,Adele,Gritti,F,NON_ITA
STU04333,CL0510,Maura,Ferrara,F,ITA
STU04334,CL0510,Ornella,Lucarelli,F,ITA
STU04335,CL0510,Rossana,Orengo,F,NON_ITA
STU04336,CL0511,Morena,Curiel,F,ITA
STU04337,CL0511,Donna,Bellocchio,F,NON_ITA
STU04338,CL0511,Luciana,Farnese,F,ITA
STU04339,CL0511,Guglielmo,Lombardi,M,ITA
STU04340,CL0511,Gianluigi,Garzoni,M,ITA
STU04341,CL0511,Piersanti,Mondaini,M,ITA
STU04342,CL0511,Sole,Monduzzi,F,NON_ITA
STU04343,CL0511,Giada,Fusani,F,ITA
STU04344,CL0511,Massimiliano,Gulotta,M,ITA
STU04345,CL0511,Alina,Montessori,F,ITA
STU04346,CL0512,Loredana,Bellucci,F,ITA
STU04347,CL0512,Alfredo,Pausini,M,ITA
STU04348,CL0512,Viridiana,Garozzo,F,ITA
STU04349,CL0512,Vito,Bianchi,M,ITA
STU04350,CL0512,Fabia,Salgari,F,ITA
STU04351,CL0512,Liana,Praga,F,ITA
STU04352,CL0512,Milena,Comisso,F,ITA
STU04353,CL0513,Chiara,Montecchi,F,ITA
STU04354,CL0513,Adriano,Pasqua,M,ITA
STU04355,CL0513,Maurilio,Collodi,M,ITA
STU04356,CL0513,Alessia,Brugnaro,F,ITA
STU04357,CL0513,Olga,Bruscantini,F,ITA
STU04358,CL0513,Virginia,Catalano,F,ITA
STU04359,CL0513,Annalisa,Turrini,F,NON_ITA
STU04360,CL0514,Amadeo,Zoppetti,M,ITA
STU04361,CL0514,Vittorio,Abba,M,ITA
STU04362,CL0514,Cipriano,Vattimo,M,ITA
STU04363,CL0514,Patrizio,Venditti,M,ITA
STU04364,CL0514,Etta,Zabarella,F,ITA
STU04365,CL0514,Stefani,Flaiano,F,ITA
STU04366,CL0514,Giuseppe,Parini,M,ITA
STU04367,CL0515,Imelda,Franceschi,F,ITA
STU04368,CL0515,Paloma,Tuzzolino,F,NON_ITA
STU04369,CL0515,Anita,Faugno,F,ITA
STU04370,CL0515,Zaira,Guarana,F,ITA
STU04371,CL0515,Loretta,Briccialdi,F,ITA
STU04372,CL0515,Donato,Molesini,M,ITA
STU04373,CL0515,Gloria,Emanuelli,F,ITA
STU04374,CL0516,Guglielmo,Cabrini,M,ITA
STU04375,CL0516,Umberto,Gadda,M,ITA
STU04376,CL0516,Alessia,Fornaciari,F,ITA
STU04377,CL0516,Melissa,Bertoni,F,ITA
STU04378,CL0516,Gianna,Sauro,F,ITA
STU04379,CL0516,Vittoria,Ammaniti,F,ITA
STU04380,CL0516,Victoria,Giovine,F,ITA
STU04381,CL0516,Lidia,Jacuzzi,F,ITA
STU04382,CL0517,Daria,Desio,F,ITA
STU04383,CL0517,Natalia,Fermi,F,ITA
STU04384,CL0517,Annalisa,Santorio,F,ITA
STU04385,CL0517,Valeria,Ossani,F,NON_ITA
STU04386,CL0517,Antonella,Ossani,F,ITA
STU04387,CL0517,Martina,Curci,F,ITA
STU04388,CL0517,Paloma,Prada,F,ITA
STU04389,CL0518,Maria,Granatelli,F,ITA
STU04390,CL0518,Lolita,Smirnoff,F,ITA
STU04391,CL0518,Loretta,Bartoli,F,NON_ITA
STU04392,CL0518,Cecilia,Sgarbi,F,NON_ITA
STU04393,CL0518,Baldassare,Zanazzo,M,ITA
STU04394,CL0518,Fortunata,Gonzaga,F,ITA
STU04395,CL0518,Vincenzo,Iacobucci,M,ITA
STU04396,CL0518,Susanna,Pavarotti,F,ITA
STU04397,CL0518,Ferdinando,Cappelli,M,ITA
STU04398,CL0518,Rosaria,Pedersoli,F,ITA
STU04399,CL0519,Gaspare,Moschino,M,ITA
STU04400,CL0519,Gabriele,Moresi,M,NON_ITA
STU04401,CL0519,Caterina,Morricone,F,ITA
STU04402,CL0519,Liberto,Muti,M,ITA
STU04403,CL0519,Biagio,Cuzzocrea,M,ITA
STU04404,CL0519,Letizia,Ferrata,F,ITA
STU04405,CL0519,Ciro,Sagnelli,M,ITA
STU04406,CL0519,Renata,Spadafora,F,ITA
STU04407,CL0519,Romina,Respighi,F,ITA
STU04408,CL0520,Mercedes,Sanguineti,F,ITA
STU04409,CL0520,Fabia,Bodoni,F,ITA
STU04410,CL0520,Clelia,Stein,F,ITA
STU04411,CL0520,Giulia,Bellò,F,ITA
STU04412,CL0520,Severino,Capone,M,ITA
STU04413,CL0520,Licia,Tropea,F,ITA
STU04414,CL0520,Sandro,Schiaparelli,M,ITA
STU04415,CL0521,Antonino,Pepe,M,ITA
STU04416,CL0521,Vanessa,Toscani,F,ITA
STU04417,CL0521,Simone,Vittadello,M,ITA
STU04418,CL0521,Mauro,Bragadin,M,ITA
STU04419,CL0521,Antonietta,Scarpa,F,ITA
STU04420,CL0521,Micheletto,Munari,M,ITA
STU04421,CL0521,Nedda,Gaito,F,ITA
STU04422,CL0521,Dolores,Florio,F,ITA
STU04423,CL0522,Maria,Bertolucci,F,ITA
STU04424,CL0522,Vincenza,Gussoni,F,ITA
STU04425,CL0522,Clelia,Delle,F,ITA
STU04426,CL0522,Dolores,Moneta,F,ITA
STU04427,CL0522,Simonetta,Schiavone,F,ITA
STU04428,CL0522,Federigo,Cardano,M,ITA
STU04429,CL0522,Pierpaolo,Colletti,M,ITA
STU04430,CL0522,Alfredo,Foconi,M,ITA
STU04431,CL0522,Luisa,Nugnes,F,ITA
STU04432,CL0522,Maria,Maderno,F,ITA
STU04433,CL0523,Michele,Farinelli,M,NON_ITA
STU04434,CL0523,Maria,Silvestri,F,NON_ITA
STU04435,CL0523,Orlando,Maccanelli,M,NON_ITA
STU04436,CL0523,Patrizia,Tartini,F,ITA
STU04437,CL0523,Flavia,Pininfarina,F,ITA
STU04438,CL0523,Martina,Callegari,F,ITA
STU04439,CL0523,Melania,Canetta,F,ITA
STU04440,CL0523,Sophia,Vergerio,F,ITA
STU04441,CL0523,Gaetano,Baroffio,M,ITA
STU04442,CL0524,Michela,Lucchesi,F,ITA
STU04443,CL0524,Lara,Pertile,F,ITA
STU04444,CL0524,Francesca,Bajardi,F,ITA
STU04445,CL0524,Augusto,Baroffio,M,ITA
STU04446,CL0524,Nicola,Argentero,M,ITA
STU04447,CL0524,Patrizia,Basso,F,NON_ITA
STU04448,CL0524,Valeria,Guglielmi,F,ITA
STU04449,CL0525,Nanni,Franceschi,M,ITA
STU04450,CL0525,Adelasia,Gibilisco,F,ITA
STU04451,CL0525,Marissa,Visconti,F,ITA
STU04452,CL0525,Carolina,Rossetti,F,ITA
STU04453,CL0525,Raffaella,Chinnici,F,ITA
STU04454,CL0525,Diana,Casale,F,ITA
STU04455,CL0525,Angelina,Canali,F,NON_ITA
STU04456,CL0525,Rembrandt,Jilani,M,ITA
STU04457,CL0526,Marissa,Morricone,F,ITA
STU04458,CL0526,Eliana,Boiardo,F,ITA
STU04459,CL0526,Lolita,Parri,F,ITA
STU04460,CL0526,Veronica,Moretti,F,ITA
STU04461,CL0526,Fiorenzo,Sbarbaro,M,ITA
STU04462,CL0526,Lolita,Vivaldi,F,ITA
STU04463,CL0526,Elena,Camilleri,F,ITA
STU04464,CL0526,Paulina,Staglieno,F,ITA
STU04465,CL0526,Evangelista,Bertolucci,F,ITA
STU04466,CL0527,Alderano,Luria,M,ITA
STU04467,CL0527,Sophia,Combi,F,ITA
STU04468,CL0527,Giorgia,Zamorani,F,ITA
STU04469,CL0527,Isa,Soderini,F,NON_ITA
STU04470,CL0527,Vincenza,Baroffio,F,ITA
STU04471,CL0527,Marisa,Buscetta,F,ITA
STU04472,CL0527,Ida,Tasca,F,ITA
STU04473,CL0527,Alessandra,Petrucelli,F,ITA
STU04474,CL0528,Giacinto,Anichini,M,ITA
STU04475,CL0528,Antonio,Endrizzi,M,ITA
STU04476,CL0528,Cristina,Donarelli,F,ITA
STU04477,CL0528,Giuseppe,Abba,M,ITA
STU04478,CL0528,Caterina,Trezzini,F,ITA
STU04479,CL0528,Griselda,Venditti,F,ITA
STU04480,CL0528,Giancarlo,Pagnotto,M,ITA
STU04481,CL0528,Angelica,Golino,F,ITA
STU04482,CL0529,Paride,Turchetta,M,ITA
STU04483,CL0529,Angelina,Pellegrini,F,ITA
STU04484,CL0529,Nanni,Carriera,M,ITA
STU04485,CL0529,Camilla,Giolitti,F,ITA
STU04486,CL0529,Ludovica,Taccola,F,ITA
STU04487,CL0529,Puccio,Ossola,M,ITA
STU04488,CL0529,Alina,Ferragni,F,ITA
STU04489,CL0530,Marcello,Trotta,M,ITA
STU04490,CL0530,Romeo,Matteotti,M,ITA
STU04491,CL0530,Gianpaolo,Montalcini,M,ITA
STU04492,CL0530,Rosa,Errani,F,ITA
STU04493,CL0530,Donatella,Valmarana,F,NON_ITA
STU04494,CL0530,Alessia,Pastine,F,ITA
STU04495,CL0530,Nedda,Soranzo,F,ITA
STU04496,CL0530,Veronica,Pisano,F,NON_ITA
STU04497,CL0530,Milo,Balbi,M,ITA
STU04498,CL0531,Arnulfo,Mazzanti,M,ITA
STU04499,CL0531,Viridiana,Zaguri,F,ITA
STU04500,CL0531,Michelotto,Zamengo,M,ITA
STU04501,CL0531,Gelsomina,Fornaciari,F,ITA
STU04502,CL0531,Graziella,Marino,F,ITA
STU04503,CL0531,Luigina,Norbiato,F,ITA
STU04504,CL0531,Leopoldo,Ziani,M,ITA
STU04505,CL0531,Elena,Scarpa,F,NON_ITA
STU04506,CL0531,Gustavo,Boito,M,ITA
STU04507,CL0532,Ermanno,Morandini,M,ITA
STU04508,CL0532,Milena,Iannelli,F,ITA
STU04509,CL0532,Gastone,Lovato,M,ITA
STU04510,CL0532,Federigo,Sibilia,M,ITA
STU04511,CL0532,Lodovico,Mengolo,M,ITA
STU04512,CL0532,Alfredo,Garozzo,M,ITA
STU04513,CL0532,Michelangelo,Pinamonte,M,ITA
STU04514,CL0533,Alphons,Caccioppoli,M,ITA
STU04515,CL0533,Fiorenzo,Toselli,M,ITA
STU04516,CL0533,Arnulfo,Terragni,M,ITA
STU04517,CL0533,Michelotto,Andreozzi,M,NON_ITA
STU04518,CL0533,Martino,Cheda,M,ITA
STU04519,CL0533,Luca,Vergassola,M,ITA
STU04520,CL0533,Michelangelo,Gottardi,M,ITA
STU04521,CL0533,Gianluigi,Missoni,M,ITA
STU04522,CL0533,Raffaellino,Falcone,M,ITA
STU04523,CL0534,Enrico,Montalti,M,ITA
STU04524,CL0534,Leopoldo,Scarpetta,M,ITA
STU04525,CL0534,Gianpaolo,Falier,M,ITA
STU04526,CL0534,Carla,Cagnotto,F,ITA
STU04527,CL0534,Gianluca,Fieramosca,M,ITA
STU04528,CL0534,Alphons,Saragat,M,ITA
STU04529,CL0534,Umberto,Garzoni,M,ITA
STU04530,CL0534,Valentina,Bonino,F,ITA
STU04531,CL0534,Donatello,Giacometti,M,ITA
STU04532,CL0534,Sebastiano,Fittipaldi,M,ITA
STU04533,CL0535,Beppe,Perini,M,ITA
STU04534,CL0535,Marcantonio,Cantimori,M,ITA
STU04535,CL0535,Alessandro,Rinaldi,M,ITA
STU04536,CL0535,Susanna,Cagnin,F,ITA
STU04537,CL0535,Napoleone,Tedesco,M,ITA
STU04538,CL0535,Sophia,Medici,F,ITA
STU04539,CL0535,Gianluca,Persico,M,ITA
STU04540,CL0536,Ricciotti,Serraglio,M,ITA
STU04541,CL0536,Alphons,Branciforte,M,ITA
STU04542,CL0536,Greco,Ferragni,M,ITA
STU04543,CL0536,Patrizia,Zanzi,F,ITA
STU04544,CL0536,Melina,Tarantini,F,ITA
STU04545,CL0536,Durante,Cafarchia,M,ITA
STU04546,CL0536,Giuliano,Muti,M,ITA
STU04547,CL0537,Riccardo,Raurica,M,ITA
STU04548,CL0537,Dario,Cherubini,M,ITA
STU04549,CL0537,Pasquale,Cabibbo,M,ITA
STU04550,CL0537,Dina,Callegari,F,ITA
STU04551,CL0537,Ugo,Vianello,M,ITA
STU04552,CL0537,Susanna,Iannelli,F,NON_ITA
STU04553,CL0537,Imelda,Bodoni,F,ITA
STU04554,CL0537,Gioachino,Leopardi,M,ITA
STU04555,CL0537,Giulia,Trebbi,F,ITA
STU04556,CL0537,Mauro,Sansoni,M,ITA
STU04557,CL0538,Giovanna,Galiazzo,F,ITA
STU04558,CL0538,Michela,Santoro,F,ITA
STU04559,CL0538,Sergius,Guicciardini,M,NON_ITA
STU04560,CL0538,Roberta,Tartini,F,ITA
STU04561,CL0538,Nadia,Barracco,F,ITA
STU04562,CL0538,Rosa,Loredan,F,ITA
STU04563,CL0538,Alphons,Roth,M,ITA
STU04564,CL0538,Ninetta,Merisi,F,ITA
STU04565,CL0538,Isabella,Broschi,F,ITA
STU04566,CL0538,Gioffre,Vergerio,M,ITA
STU04567,CL0539,Sandra,Tacchini,F,ITA
STU04568,CL0539,Gloria,Comolli,F,ITA
STU04569,CL0539,Federico,Ferragamo,M,ITA
STU04570,CL0539,Silvia,Bellocchio,F,ITA
STU04571,CL0539,Annibale,Modiano,M,ITA
STU04572,CL0539,Ansaldo,Barozzi,M,ITA
STU04573,CL0539,Annetta,Vitturi,F,ITA
STU04574,CL0539,Gianmarco,Rossetti,M,ITA
STU04575,CL0539,Dionigi,Trombetta,M,ITA
STU04576,CL0540,Filippo,Bernini,M,ITA
STU04577,CL0540,Guglielmo,Russo,M,ITA
STU04578,CL0540,Pomponio,Farina,M,ITA
STU04579,CL0540,Loretta,Donarelli,F,ITA
STU04580,CL0540,Maria,Doria,F,ITA
STU04581,CL0540,Marissa,Saffi,F,NON_ITA
STU04582,CL0540,Morena,Gianetti,F,ITA
STU04583,CL0540,Bruno,Gentili,M,ITA
STU04584,CL0541,Valeria,Dandolo,F,NON_ITA
STU04585,CL0541,Donna,Tonisto,F,ITA
STU04586,CL0541,Eleanora,Papafava,F,ITA
STU04587,CL0541,Mercedes,Maggioli,F,ITA
STU04588,CL0541,Irma,Gori,F,ITA
STU04589,CL0541,Manuel,Foletti,M,ITA
STU04590,CL0541,Ugolino,Iannotti,M,ITA
STU04591,CL0542,Lolita,Gramsci,F,ITA
STU04592,CL0542,Tiziana,Iannuzzi,F,ITA
STU04593,CL0542,Melina,Giacconi,F,ITA
STU04594,CL0542,Carolina,Bertolucci,F,ITA
STU04595,CL0542,Priscilla,Garzoni,F,NON_ITA
STU04596,CL0542,Erika,Dossetti,F,NON_ITA
STU04597,CL0542,Letizia,Donarelli,F,ITA
STU04598,CL0542,Rosaria,Cadorna,F,ITA
STU04599,CL0542,Michela,Sraffa,F,ITA
STU04600,CL0543,Melania,Gargallo,F,ITA
STU04601,CL0543,Angelina,Sgalambro,F,ITA
STU04602,CL0543,Cassandra,Pisacane,F,ITA
STU04603,CL0543,Annetta,Bottigliero,F,ITA
STU04604,CL0543,Tatiana,Castioni,F,ITA
STU04605,CL0543,Nicoletta,Cesaroni,F,ITA
STU04606,CL0543,Lolita,Squarcione,F,NON_ITA
STU04607,CL0543,Loredana,Viviani,F,ITA
STU04608,CL0543,Licia,Zichichi,F,ITA
STU04609,CL0544,Gianna,Sgalambro,F,ITA
STU04610,CL0544,Donna,Zampa,F,ITA
STU04611,CL0544,Griselda,Bernetti,F,ITA
STU04612,CL0544,Rosaria,Golgi,F,ITA
STU04613,CL0544,Marcella,Iacobucci,F,ITA
STU04614,CL0544,Fabrizia,Solari,F,ITA
STU04615,CL0544,Anita,Boitani,F,ITA
STU04616,CL0544,Pina,Bignardi,F,ITA
STU04617,CL0544,Diana,Bottigliero,F,ITA
STU04618,CL0544,Fabrizia,Zaccagnini,F,ITA
STU04619,CL0545,Allegra,Pavone,F,NON_ITA
STU04620,CL0545,Nicoletta,Zamorani,F,ITA
STU04621,CL0545,Pina,Chiesa,F,ITA
STU04622,CL0545,Marisa,Querini,F,ITA
STU04623,CL0545,Olga,Orengo,F,ITA
STU04624,CL0545,Eugenia,Onisto,F,NON_ITA
STU04625,CL0545,Sonia,Sagese,F,ITA
STU04626,CL0545,Maura,Toscani,F,NON_ITA
STU04627,CL0545,Stella,Folliero,F,NON_ITA
STU04628,CL0545,Ramona,Rienzo,F,ITA
STU04629,CL0546,Lilla,Samele,F,ITA
STU04630,CL0546,Roberta,Micca,F,ITA
STU04631,CL0546,Francesca,Vismara,F,ITA
STU04632,CL0546,Aria,Cammarata,F,ITA
STU04633,CL0546,Liliana,Viviani,F,NON_ITA
STU04634,CL0546,Durante,Costalonga,M,NON_ITA
STU04635,CL0546,Romana,Giovine,F,ITA
STU04636,CL0546,Alina,Ferretti,F,ITA
STU04637,CL0546,Martina,Cattaneo,F,ITA
STU04638,CL0546,Marisa,Pedroni,F,ITA
STU04639,CL0547,Ornella,Dellucci,F,ITA
STU04640,CL0547,Rossana,Vitturi,F,NON_ITA
STU04641,CL0547,Fabrizia,Lucciano,F,ITA
STU04642,CL0547,Ornella,Trussardi,F,ITA
STU04643,CL0547,Roberta,Veneziano,F,ITA
STU04644,CL0547,Monica,Bongiorno,F,ITA
STU04645,CL0547,Anita,Gagliano,F,ITA
STU04646,CL0547,Valentina,Redi,F,NON_ITA
STU04647,CL0547,Tina,Soffici,F,ITA
STU04648,CL0547,Allegra,Berengario,F,ITA
STU04649,CL0548,Licia,Donà,F,ITA
STU04650,CL0548,Dolores,Pagnotto,F,ITA
STU04651,CL0548,Veronica,Treves,F,ITA
STU04652,CL0548,Viridiana,Petrucelli,F,ITA
STU04653,CL0548,Alina,Luzi,F,NON_ITA
STU04654,CL0548,Dina,Lerner,F,ITA
STU04655,CL0548,Rosina,Caruso,F,ITA
STU04656,CL0549,Durante,Finzi,M,ITA
STU04657,CL0549,Donna,Bembo,F,NON_ITA
STU04658,CL0549,Dolores,Botticelli,F,ITA
STU04659,CL0549,Ludovico,Panicucci,M,ITA
STU04660,CL0549,Rolando,Merisi,M,ITA
