id_classe,materia,id_docente,nome_docente
CL0927,Inglese,DOC0072,Monica Ortolani
CL0928,Italiano,DOC0086,Gioele Lippomano-Brancaccio
CL0928,Matematica,DOC0031,Adamo Baglioni
CL0928,Inglese,DOC0059,Atenulf Pozzecco
CL0929,Italiano,DOC0095,Ennio Leonetti
CL0929,Matematica,DOC0083,Augusto Alfonsi-Saracino
CL0929,Inglese,DOC0083,Augusto Alfonsi-Saracino
CL0930,Italiano,DOC0068,Ramona Giacconi
CL0930,Matematica,DOC0021,Annunziata Malenchini-Caruso
CL0930,Inglese,DOC0078,Griselda Mazzocchi
CL0931,Italiano,DOC0042,Luciana Farinelli
CL0931,Matematica,DOC0034,Bianca Sauro
CL0931,Inglese,DOC0052,Sole Bragaglia
CL0932,Italiano,DOC0075,Licia Gatto
CL0932,Matematica,DOC0058,Bianca Pace
CL0932,Inglese,DOC0077,Hugo Barracco
CL0933,Italiano,DOC0043,Raimondo Navone
CL0933,Matematica,DOC0068,Ramona Giacconi
CL0933,Inglese,DOC0090,Dott. Giulia Ferretti
CL0934,Italiano,DOC0050,Gianna Cimarosa
CL0934,Matematica,DOC0085,Federico Capuana
CL0934,Inglese,DOC0037,Ansaldo Calvo
CL0935,Italiano,DOC0083,Augusto Alfonsi-Saracino
CL0935,Matematica,DOC0029,Tonia Nosiglia
CL0935,Inglese,DOC0039,Cecilia Correr
CL0936,Italiano,DOC0012,Barbara Granatelli
CL0936,Matematica,DOC0099,Ilaria Leone
CL0936,Inglese,DOC0045,Claudia Filangieri
CL0937,Italiano,DOC0065,Santino Migliaccio
CL0937,Matematica,DOC0011,Bruno Cabrini
CL0937,Inglese,DOC0082,Dott. Leonardo Armellini
CL0938,Italiano,DOC0044,Bianca Pagliaro
CL0938,Matematica,DOC0007,Elena Alighieri
CL0938,Inglese,DOC0082,Dott. Leonardo Armellini
CL0939,Italiano,DOC0045,Claudia Filangieri
CL0939,Matematica,DOC0047,Valerio Modugno
CL0939,Inglese,DOC0036,Gaspare Vecellio
CL0940,Italiano,DOC0034,Bianca Sauro
CL0940,Matematica,DOC0035,Melina Monicelli
CL0940,Inglese,DOC0063,Piergiorgio Curatoli-Battelli
CL0941,Italiano,DOC0096,Elladio Migliaccio
CL0941,Matematica,DOC0064,Durante Fischetti-Trentini
CL0941,Inglese,DOC0076,Sergius Micca
CL0942,Italiano,DOC0076,Sergius Micca
CL0942,Matematica,DOC0039,Cecilia Correr
CL0942,Inglese,DOC0040,Donatella Pace
CL0943,Italiano,DOC0029,Tonia Nosiglia
CL0943,Matematica,DOC0011,Bruno Cabrini
CL0943,Inglese,DOC0010,Fortunata Ortese
CL0944,Italiano,DOC0036,Gaspare Vecellio
CL0944,Matematica,DOC0088,Carla Gasperi
CL0944,Inglese,DOC0023,Luciano Alboni-Rismondo
CL0945,Italiano,DOC0039,Cecilia Correr
CL0945,Matematica,DOC0045,Claudia Filangieri
CL0945,Inglese,DOC0075,Licia Gatto
CL0946,Italiano,DOC0027,Gelsomina Antonioni
CL0946,Matematica,DOC0002,Diana Canali
CL0946,Inglese,DOC0004,Etta Cassarà
CL0947,Italiano,DOC0099,Ilaria Leone
CL0947,Matematica,DOC0085,Federico Capuana
CL0947,Inglese,DOC0019,Marissa Modugno
CL0948,Italiano,DOC0047,Valerio Modugno
CL0948,Matematica,DOC0001,Ranieri Martucci-Pistoletto
CL0948,Inglese,DOC0058,Bianca Pace
CL0949,Italiano,DOC0023,Luciano Alboni-Rismondo
CL0949,Matematica,DOC0046,Natalia Sgarbi
CL0949,Inglese,DOC0016,Fortunata Mengolo-Tresoldi
CL0950,Italiano,DOC0067,Caterina Boccaccio
CL0950,Matematica,DOC0021,Annunziata Malenchini-Caruso
CL0950,Inglese,DOC0035,Melina Monicelli
CL0951,Italiano,DOC0008,Dott. Gemma Borromini
CL0951,Matematica,DOC0002,Diana Canali
CL0951,Inglese,DOC0069,Dino Caccianemico
CL0952,Italiano,DOC0042,Luciana Farinelli
CL0952,Matematica,DOC0061,Germana Giusti
CL0952,Inglese,DOC0012,Barbara Granatelli
CL0953,Italiano,DOC0021,Annunziata Malenchini-Caruso
CL0953,Matematica,DOC0086,Gioele Lippomano-Brancaccio
CL0953,Inglese,DOC0049,Luisa Solimena-Olivetti
CL0954,Italiano,DOC0027,Gelsomina Antonioni
CL0954,Matematica,DOC0035,Melina Monicelli
CL0954,Inglese,DOC0065,Santino Migliaccio
CL0955,Italiano,DOC0054,Cipriano Segni
CL0955,Matematica,DOC0035,Melina Monicelli
CL0955,Inglese,DOC0033,Sandro Versace-Battaglia
CL0956,Italiano,DOC0010,Fortunata Ortese
CL0956,Matematica,DOC0030,Simonetta Troisi
CL0956,Inglese,DOC0089,Marcella Broschi
CL0957,Italiano,DOC0023,Luciano Alboni-Rismondo
CL0957,Matematica,DOC0083,Augusto Alfonsi-Saracino
CL0957,Inglese,DOC0009,Dott. Giada Mazzocchi
CL0958,Italiano,DOC0042,Luciana Farinelli
CL0958,Matematica,DOC0090,Dott. Giulia Ferretti
CL0958,Inglese,DOC0066,Dott. Fiorino Cannizzaro
CL0959,Italiano,DOC0014,Elena Gargallo-Borroni
CL0959,Matematica,DOC0033,Sandro Versace-Battaglia
CL0959,Inglese,DOC0080,Giacomo Zito
CL0960,Italiano,DOC0026,Rolando Bulzoni-Mazzanti
CL0960,Matematica,DOC0024,Ludovica Tremonti
CL0960,Inglese,DOC0042,Luciana Farinelli
CL0961,Italiano,DOC0043,Raimondo Navone
CL0961,Matematica,DOC0029,Tonia Nosiglia
CL0961,Inglese,DOC0031,Adamo Baglioni
CL0962,Italiano,DOC0072,Monica Ortolani
CL0962,Matematica,DOC0096,Elladio Migliaccio
CL0962,Inglese,DOC0078,Griselda Mazzocchi
CL0963,Italiano,DOC0058,Bianca Pace
CL0963,Matematica,DOC0093,Gianluigi Impastato
CL0963,Inglese,DOC0003,Isabella Mezzetta
CL0964,Italiano,DOC0031,Adamo Baglioni
CL0964,Matematica,DOC0057,Elladio Cattaneo
CL0964,Inglese,DOC0061,Germana Giusti
CL0965,Italiano,DOC0092,Marco Tornatore
CL0965,Matematica,DOC0085,Federico Capuana
CL0965,Inglese,DOC0084,Eraldo Leone
CL0966,Italiano,DOC0081,Toni Trincavelli
CL0966,Matematica,DOC0074,Sig.ra Imelda Morricone
CL0966,Inglese,DOC0020,Sig.ra Paulina Argentero
CL0967,Italiano,DOC0099,Ilaria Leone
CL0967,Matematica,DOC0073,Santino Campise
CL0967,Inglese,DOC0039,Cecilia Correr
CL0968,Italiano,DOC0035,Melina Monicelli
CL0968,Matematica,DOC0022,Clelia Notarbartolo
CL0968,Inglese,DOC0083,Augusto Alfonsi-Saracino
CL0969,Italiano,DOC0051,Amadeo Acerbi
CL0969,Matematica,DOC0074,Sig.ra Imelda Morricone
CL0969,Inglese,DOC0034,Bianca Sauro
CL0970,Italiano,DOC0010,Fortunata Ortese
CL0970,Matematica,DOC0049,Luisa Solimena-Olivetti
CL0970,Inglese,DOC0008,Dott. Gemma Borromini
CL0971,Italiano,DOC0093,Gianluigi Impastato
CL0971,Matematica,DOC0083,Augusto Alfonsi-Saracino
CL0971,Inglese,DOC0045,Claudia Filangieri
CL0972,Italiano,DOC0007,Elena Alighieri
CL0972,Matematica,DOC0067,Caterina Boccaccio
CL0972,Inglese,DOC0090,Dott. Giulia Ferretti
CL0973,Italiano,DOC0078,Griselda Mazzocchi
CL0973,Matematica,DOC0028,Melina Prati
CL0973,Inglese,DOC0019,Marissa Modugno
CL0974,Italiano,DOC0058,Bianca Pace
CL0974,Matematica,DOC0077,Hugo Barracco
CL0974,Inglese,DOC0040,Donatella Pace
CL0975,Italiano,DOC0030,Simonetta Troisi
CL0975,Matematica,DOC0014,Elena Gargallo-Borroni
CL0975,Inglese,DOC0079,Lando Federici
CL0976,Italiano,DOC0087,Romina Bersani-Rocca
CL0976,Matematica,DOC0072,Monica Ortolani
CL0976,Inglese,DOC0026,Rolando Bulzoni-Mazzanti
CL0977,Italiano,DOC0042,Luciana Farinelli
CL0977,Matematica,DOC0013,Elisa Lanfranchi
CL0977,Inglese,DOC0059,Atenulf Pozzecco
CL0978,Italiano,DOC0010,Fortunata Ortese
CL0978,Matematica,DOC0068,Ramona Giacconi
CL0978,Inglese,DOC0084,Eraldo Leone
CL0979,Italiano,DOC0011,Bruno Cabrini
CL0979,Matematica,DOC0040,Donatella Pace
CL0979,Inglese,DOC0024,Ludovica Tremonti
CL0980,Italiano,DOC0100,Loredana Bocelli
CL0980,Matematica,DOC0056,Ermenegildo Boccaccio
CL0980,Inglese,DOC0013,Elisa Lanfranchi
CL0981,Italiano,DOC0019,Marissa Modugno
CL0981,Matematica,DOC0052,Sole Bragaglia
CL0981,Inglese,DOC0061,Germana Giusti
CL0982,Italiano,DOC0097,Angelina Bataglia
CL0982,Matematica,DOC0055,Imelda Scamarcio
CL0982,Inglese,DOC0032,Annamaria Trevisani
CL0983,Italiano,DOC0068,Ramona Giacconi
CL0983,Matematica,DOC0049,Luisa Solimena-Olivetti
CL0983,Inglese,DOC0023,Luciano Alboni-Rismondo
CL0984,Italiano,DOC0034,Bianca Sauro
CL0984,Matematica,DOC0045,Claudia Filangieri
CL0984,Inglese,DOC0077,Hugo Barracco
CL0985,Italiano,DOC0027,Gelsomina Antonioni
CL0985,Matematica,DOC0057,Elladio Cattaneo
CL0985,Inglese,DOC0085,Federico Capuana
CL0986,Italiano,DOC0049,Luisa Solimena-Olivetti
CL0986,Matematica,DOC0067,Caterina Boccaccio
CL0986,Inglese,DOC0068,Ramona Giacconi
CL0987,Italiano,DOC0004,Etta Cassarà
CL0987,Matematica,DOC0007,Elena Alighieri
CL0987,Inglese,DOC0070,Piergiorgio Scaramucci
CL0988,Italiano,DOC0064,Durante Fischetti-Trentini
CL0988,Matematica,DOC0070,Piergiorgio Scaramucci
CL0988,Inglese,DOC0059,Atenulf Pozzecco
CL0989,Italiano,DOC0077,Hugo Barracco
CL0989,Matematica,DOC0086,Gioele Lippomano-Brancaccio
CL0989,Inglese,DOC0072,Monica Ortolani
CL0990,Italiano,DOC0088,Carla Gasperi
CL0990,Matematica,DOC0093,Gianluigi Impastato
CL0990,Inglese,DOC0051,Amadeo Acerbi
CL0991,Italiano,DOC0100,Loredana Bocelli
CL0991,Matematica,DOC0079,Lando Federici
CL0991,Inglese,DOC0036,Gaspare Vecellio
CL0992,Italiano,DOC0019,Marissa Modugno
CL0992,Matematica,DOC0085,Federico Capuana
CL0992,Inglese,DOC0058,Bianca Pace
CL0993,Italiano,DOC0062,Serena Gradenigo-Pareto
CL0993,Matematica,DOC0071,Ramona Piazzi
CL0993,Inglese,DOC0012,Barbara Granatelli
CL0994,Italiano,DOC0069,Dino Caccianemico
CL0994,Matematica,DOC0098,Bianca Satta
CL0994,Inglese,DOC0081,Toni Trincavelli
CL0995,Italiano,DOC0040,Donatella Pace
CL0995,Matematica,DOC0049,Luisa Solimena-Olivetti
CL0995,Inglese,DOC0045,Claudia Filangieri
CL0996,Italiano,DOC0058,Bianca Pace
CL0996,Matematica,DOC0041,Mariano Redi
CL0996,Inglese,DOC0021,Annunziata Malenchini-Caruso
CL0997,Italiano,DOC0087,Romina Bersani-Rocca
CL0997,Matematica,DOC0021,Annunziata Malenchini-Caruso
CL0997,Inglese,DOC0090,Dott. Giulia Ferretti
CL0998,Italiano,DOC0063,Piergiorgio Curatoli-Battelli
CL0998,Matematica,DOC0044,Bianca Pagliaro
CL0998,Inglese,DOC0095,Ennio Leonetti
